Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Cergy;49.04;2.08;09/08/2026;0;SOLEIL;32.5;14.7
Cergy;49.04;2.08;10/08/2026;0;SOLEIL;31.6;17.5
Cergy;49.04;2.08;11/08/2026;0;SOLEIL;32.1;16.1
Cergy;49.04;2.08;12/08/2026;0;SOLEIL;35.1;17.6
Magny-en-Vexin;49.16;1.79;08/08/2026;5;SOLEIL VOILÉ;30;9.4
Magny-en-Vexin;49.16;1.79;09/08/2026;0;SOLEIL;31.7;12.2
Magny-en-Vexin;49.16;1.79;10/08/2026;0;SOLEIL;30.1;15.7
Magny-en-Vexin;49.16;1.79;11/08/2026;0;SOLEIL;31;14.6
Magny-en-Vexin;49.16;1.79;12/08/2026;0;SOLEIL;34.2;16.6
Marly-la-Ville;49.08;2.5;08/08/2026;0;SOLEIL;30;12.9
Marly-la-Ville;49.08;2.5;09/08/2026;5;SOLEIL VOILÉ;33.2;16.6
Marly-la-Ville;49.08;2.5;10/08/2026;0;SOLEIL;30.5;18.5
Marly-la-Ville;49.08;2.5;11/08/2026;0;SOLEIL;29.9;16
Marly-la-Ville;49.08;2.5;12/08/2026;0;SOLEIL;33.2;17.9
Pontoise;49.05;2.1;08/08/2026;0;SOLEIL;30.4;13
Pontoise;49.05;2.1;09/08/2026;0;SOLEIL;32.7;15.2
Pontoise;49.05;2.1;10/08/2026;0;SOLEIL;31.9;17.6
Pontoise;49.05;2.1;11/08/2026;0;SOLEIL;32.5;16.1
Pontoise;49.05;2.1;12/08/2026;0;SOLEIL;35.2;17.6
